id,title,genres,overview,sentiment,director,cast,movieId
10138,Iron Man 2,"['Adventure', 'Action', 'Science Fiction']","With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",-0.2732,Jon Favreau,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle']",77561
58595,Snow White and the Huntsman,"['Adventure', 'Fantasy', 'Drama']","After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",-0.9246,Rupert Sanders,"['Kristen Stewart', 'Charlize Theron', 'Chris Hemsworth']",94780
102651,Maleficent,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']","The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",0.9790014028549194,Robert Stromberg,"['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley']",111659
119450,Dawn of the Planet of the Apes,"['Science Fiction', 'Action', 'Drama', 'Thriller']","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",0.6249,Matt Reeves,"['Andy Serkis', 'Jason Clarke', 'Gary Oldman']",112623
64686,47 Ronin,"['Drama', 'Action', 'Adventure', 'Fantasy']","Based on the original 1941 movie from Japan, and from ancient Japan’s most enduring tale, the epic 3D fantasy-adventure 47 Ronin is born.  Keanu Reeves leads the cast as Kai, an outcast who joins Oishi (Hiroyuki Sanada), the leader of the 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honor to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",0.999324917793274,Carl Rinsch,"['Keanu Reeves', 'Hiroyuki Sanada', 'Kou Shibasaki']",106491
100402,Captain America: The Winter Soldier,"['Action', 'Adventure', 'Science Fiction']","After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",0.985564649105072,Anthony Russo,"['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson']",110102
10192,Shrek Forever After,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",0.8765,Mike Mitchell,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",78637
177572,Big Hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",0.8442,Chris Williams,"['Scott Adsit', 'Ryan Potter', 'Daniel Henney']",115617
82690,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']","Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",0.7403210401535034,Rich Moore,"['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer']",97913
5255,The Polar Express,"['Adventure', 'Animation', 'Family', 'Fantasy']","When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",-0.34,Robert Zemeckis,"['Tom Hanks', 'Michael Jeter', 'Nona Gaye']",8965
10191,How to Train Your Dragon,"['Fantasy', 'Adventure', 'Animation', 'Family']","As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father",-0.9724,Chris Sanders,"['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson']",76093
296,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'Science Fiction']","It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",0.9062,Jonathan Mostow,"['Arnold Schwarzenegger', 'Nick Stahl', 'Claire Danes']",6537
118340,Guardians of the Galaxy,"['Action', 'Science Fiction', 'Adventure']","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",-0.5106,James Gunn,"['Chris Pratt', 'Zoe Saldana', 'Dave Bautista']",112852
157336,Interstellar,"['Adventure', 'Drama', 'Science Fiction']",Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,0.34,Christopher Nolan,"['Matthew McConaughey', 'Jessica Chastain', 'Anne Hathaway']",109487
27205,Inception,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']","Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",-0.3182,Christopher Nolan,"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page']",79132
49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']","Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",0.5574,Peter Jackson,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage']",98809
9799,The Fast and the Furious,"['Action', 'Crime', 'Thriller']","Domenic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",-0.2263,Rob Cohen,"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez']",4369
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",-0.3182,David Fincher,"['Cate Blanchett', 'Brad Pitt', 'Tilda Swinton']",64957
49538,X-Men: First Class,"['Action', 'Science Fiction', 'Adventure']","Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",0.4019,Matthew Vaughn,"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",87232
27022,The Sorcerer's Apprentice,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']","Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protégé. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness.",-0.7319,Jon Turteltaub,"['Nicolas Cage', 'Jay Baruchel', 'Monica Bellucci']",79139
503,Poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']","A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",0.9788944721221924,Wolfgang Petersen,"['Kurt Russell', 'Richard Dreyfuss', 'Josh Lucas']",45442
810,Shrek the Third,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",0.994895875453949,Chris Miller,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",53121
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Adventure', 'Family', 'Fantasy']","This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",0.34,Michael Apted,"['Skandar Keynes', 'Georgie Henley', 'Simon Pegg']",82169
